datetime,input_format_short,input_format_desc,input_project,n_tasks
2022-01-03 00:00:00.000000,DAOD,PHYSVAL,mc20_13TeV,1
2022-01-03 00:00:00.000000,DAOD,EXOT,data15_13TeV,115
2022-01-03 00:00:00.000000,DAOD,PHYS,mc20_13TeV,1
2022-01-03 00:00:00.000000,DAOD,STDM,mc16_13TeV,382
2022-01-03 00:00:00.000000,DAOD,BPHY,data15_13TeV,108
2022-01-03 00:00:00.000000,DAOD,PHYS,data16_13TeV,19
2022-01-03 00:00:00.000000,DAOD,SUSY,mc16_13TeV,412
2022-01-03 00:00:00.000000,DAOD,PHYSVAL,mc16_13TeV,8
2022-01-03 00:00:00.000000,DAOD,JETM,data17_13TeV,192
2022-01-03 00:00:00.000000,DESDM,MCP,data18_13TeV,5
2022-01-03 00:00:00.000000,HITS,,mc16_13TeV,3
2022-01-03 00:00:00.000000,AOD,,mc16_5TeV,115
2022-01-03 00:00:00.000000,DAOD,HIGGD,data17_13TeV,256
2022-01-03 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,18
2022-01-03 00:00:00.000000,DAOD,HION,mc16_5TeV,1
2022-01-03 00:00:00.000000,DAOD,JETM,mc16_13TeV,247
2022-01-03 00:00:00.000000,DAOD,PHYS,data17_13TeV,2
2022-01-03 00:00:00.000000,DAOD,STDM,data17_13TeV,14
2022-01-03 00:00:00.000000,DAOD,EGAM,mc16_13TeV,4
2022-01-03 00:00:00.000000,DAOD,SUSY,data15_13TeV,3
2022-01-03 00:00:00.000000,AOD,,mc15_14TeV,54
2022-01-03 00:00:00.000000,DAOD,EXOT,data17_13TeV,11
2022-01-03 00:00:00.000000,DAOD,EXOT,data18_13TeV,13
2022-01-03 00:00:00.000000,DAOD,STDM,data18_13TeV,23
2022-01-03 00:00:00.000000,AOD,,data15_13TeV,1
2022-01-03 00:00:00.000000,DAOD,BPHY,mc16_13TeV,33
2022-01-03 00:00:00.000000,ESD,,mc16_13TeV,2
2022-01-03 00:00:00.000000,,,data16_13TeV,2
2022-01-03 00:00:00.000000,AOD,,data18_hi,5
2022-01-03 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,2432
2022-01-03 00:00:00.000000,AOD,,mc20_13TeV,5
2022-01-03 00:00:00.000000,DAOD,JETM,data18_13TeV,34
2022-01-03 00:00:00.000000,DAOD,EXOT,data16_13TeV,166
2022-01-03 00:00:00.000000,DAOD,PHYS,mc16_13TeV,506
2022-01-03 00:00:00.000000,DAOD,TOPQ,data15_13TeV,5
2022-01-03 00:00:00.000000,DAOD,HIGGD,data15_13TeV,435
2022-01-03 00:00:00.000000,DAOD,JETM,data15_13TeV,11
2022-01-03 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,2513
2022-01-03 00:00:00.000000,EVNT,,mc16_13TeV,55
2022-01-03 00:00:00.000000,DAOD,JETM,data16_13TeV,24
2022-01-10 00:00:00.000000,DAOD,PHYS,data17_13TeV,13
2022-01-10 00:00:00.000000,AOD,,data17_13TeV,4
2022-01-10 00:00:00.000000,ESD,,mc16_13TeV,1
2022-01-10 00:00:00.000000,DAOD,FTAG,data18_13TeV,10
2022-01-10 00:00:00.000000,DAOD,STDM,data15_13TeV,36
2022-01-10 00:00:00.000000,DAOD,HIGGD,data15_13TeV,173
2022-01-10 00:00:00.000000,DAOD,EXOT,data15_13TeV,672
2022-01-10 00:00:00.000000,DAOD,HIGGD,data18_13TeV,232
2022-01-10 00:00:00.000000,EVNT,,mc15_valid,3
2022-01-10 00:00:00.000000,DAOD,PHYS,mc16_13TeV,908
2022-01-10 00:00:00.000000,DAOD,STDM,data18_13TeV,48
2022-01-10 00:00:00.000000,DAOD,EGAM,mc20_13TeV,16
2022-01-10 00:00:00.000000,AOD,,data15_13TeV,10
2022-01-10 00:00:00.000000,DAOD,TOPQ,data16_13TeV,7
2022-01-10 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,1129
2022-01-10 00:00:00.000000,DAOD,TOPQ,data18_13TeV,5
2022-01-10 00:00:00.000000,DAOD,EXOT,mc16_13TeV,3330
2022-01-10 00:00:00.000000,DAOD,BPHY,data15_13TeV,113
2022-01-10 00:00:00.000000,DAOD,EXOT,data16_13TeV,433
2022-01-10 00:00:00.000000,DAOD,JETM,data15_13TeV,25
2022-01-10 00:00:00.000000,DAOD,MUON,data17_13TeV,12
2022-01-10 00:00:00.000000,DAOD,SUSY,mc16_13TeV,1229
2022-01-10 00:00:00.000000,DAOD,BPHY,mc16_13TeV,131
2022-01-10 00:00:00.000000,DAOD,SUSY,data18_13TeV,10
2022-01-10 00:00:00.000000,EVNT,,mc15_13TeV,65
2022-01-10 00:00:00.000000,AOD,,data15_5TeV,5
2022-01-10 00:00:00.000000,DAOD,TAUP,data16_13TeV,7
2022-01-10 00:00:00.000000,DAOD,EGAM,mc16_13TeV,4
2022-01-10 00:00:00.000000,DAOD,SUSY,data15_13TeV,7
2022-01-10 00:00:00.000000,DAOD,JETM,data18_13TeV,46
2022-01-10 00:00:00.000000,DAOD,IDTIDE,data17_13TeV,11
2022-01-10 00:00:00.000000,DAOD,JETM,mc16_13TeV,494
2022-01-10 00:00:00.000000,DAOD,PHYSVAL,mc16_13TeV,2
2022-01-10 00:00:00.000000,DAOD,MUON,data16_13TeV,2
2022-01-10 00:00:00.000000,DAOD,EXOT,data18_13TeV,214
2022-01-10 00:00:00.000000,DAOD,HION,data18_hi,1
2022-01-10 00:00:00.000000,AOD,,data18_13TeV,202
2022-01-10 00:00:00.000000,AOD,,mc20_13TeV,3
2022-01-10 00:00:00.000000,DAOD,SUSY,data16_13TeV,11
2022-01-10 00:00:00.000000,DAOD,TAUP,data15_13TeV,104
2022-01-10 00:00:00.000000,DAOD,HIGGD,data17_13TeV,421
2022-01-10 00:00:00.000000,DAOD,PHYS,data16_13TeV,1
2022-01-10 00:00:00.000000,DAOD,BPHY,data18_13TeV,2
2022-01-10 00:00:00.000000,DAOD,IDTIDE,data18_13TeV,170
2022-01-10 00:00:00.000000,DAOD,HDBS,mc16_13TeV,1
2022-01-10 00:00:00.000000,DAOD,FTAG,mc16_13TeV,30
2022-01-10 00:00:00.000000,DAOD,BPHY,data17_13TeV,4
2022-01-10 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,1069
2022-01-10 00:00:00.000000,,,data18_13TeV,2
2022-01-10 00:00:00.000000,DAOD,TAUP,mc16_13TeV,257
2022-01-10 00:00:00.000000,AOD,,data16_13TeV,1
2022-01-10 00:00:00.000000,EVNT,,mc16_13TeV,136
2022-01-10 00:00:00.000000,DAOD,PHYSVAL,mc20_13TeV,1
2022-01-10 00:00:00.000000,DESDM,MCP,data18_13TeV,2
2022-01-10 00:00:00.000000,DAOD,TAUP,data18_13TeV,192
2022-01-10 00:00:00.000000,DAOD,PHYS,data18_13TeV,20
2022-01-10 00:00:00.000000,DAOD,STDM,data17_13TeV,51
2022-01-10 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,119
2022-01-10 00:00:00.000000,DAOD,HIGGD,data16_13TeV,304
2022-01-10 00:00:00.000000,DAOD,SUSY,data17_13TeV,9
2022-01-10 00:00:00.000000,DAOD,IDTIDE,data16_13TeV,13
2022-01-10 00:00:00.000000,TXT,,mc15_13TeV,2
2022-01-10 00:00:00.000000,DAOD,TOPQ,data17_13TeV,7
2022-01-10 00:00:00.000000,DAOD,EXOT,data17_13TeV,583
2022-01-10 00:00:00.000000,DAOD,STDM,mc16_13TeV,838
2022-01-10 00:00:00.000000,DAOD,MUON,data15_13TeV,7
2022-01-10 00:00:00.000000,DAOD,MUON,data18_13TeV,16
2022-01-10 00:00:00.000000,AOD,,mc15_14TeV,11
2022-01-10 00:00:00.000000,DAOD,TAUP,data17_13TeV,178
2022-01-10 00:00:00.000000,DAOD,IDTIDE,data15_13TeV,13
2022-01-10 00:00:00.000000,DAOD,PHYS,data15_13TeV,14
2022-01-10 00:00:00.000000,DAOD,MUON,mc16_13TeV,146
2022-01-10 00:00:00.000000,HITS,,mc16_13TeV,2
2022-01-10 00:00:00.000000,DAOD,RPVLL,mc16_13TeV,9
2022-01-10 00:00:00.000000,AOD,,mc16_pPb8TeV,2
2022-01-10 00:00:00.000000,DAOD,TOPQ,data15_13TeV,3
2022-01-10 00:00:00.000000,AOD,,mc16_13TeV,247
2022-01-10 00:00:00.000000,DAOD,BPHY,data16_13TeV,2
2022-01-10 00:00:00.000000,AOD,,mc16_5TeV,67
2022-01-10 00:00:00.000000,,,data17_13TeV,4
2022-01-10 00:00:00.000000,,,data15_13TeV,2
2022-01-10 00:00:00.000000,DAOD,JETM,data16_13TeV,43
2022-01-10 00:00:00.000000,DAOD,STDM,data16_13TeV,49
2022-01-10 00:00:00.000000,DAOD,JETM,data17_13TeV,45
2022-01-17 00:00:00.000000,DAOD,BPHY,data17_13TeV,13
2022-01-17 00:00:00.000000,DESDM,MCP,data18_13TeV,2
2022-01-17 00:00:00.000000,AOD,,data17_5TeV,1
2022-01-17 00:00:00.000000,DAOD,IDTIDE,data15_13TeV,16
2022-01-17 00:00:00.000000,,,data15_13TeV,2
2022-01-17 00:00:00.000000,DAOD,EXOT,mc16_13TeV,1537
2022-01-17 00:00:00.000000,DAOD,PHYS,data17_13TeV,25
2022-01-17 00:00:00.000000,TXT,,mc15_13TeV,3
2022-01-17 00:00:00.000000,AOD,,mc16_5TeV,22
2022-01-17 00:00:00.000000,DAOD,STDM,data15_13TeV,127
2022-01-17 00:00:00.000000,DAOD,SUSY,data15_13TeV,2
2022-01-17 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,187
2022-01-17 00:00:00.000000,DAOD,RPVLL,data16_13TeV,8
2022-01-17 00:00:00.000000,DAOD,PHYS,data18_13TeV,540
2022-01-17 00:00:00.000000,EVNT,,mc15_13TeV,41
2022-01-17 00:00:00.000000,DAOD,MUON,data18_13TeV,21
2022-01-17 00:00:00.000000,DAOD,ZMUMU,data16_13TeV,2
2022-01-17 00:00:00.000000,AOD,,mc15_5TeV,1
2022-01-17 00:00:00.000000,,,data16_13TeV,2
2022-01-17 00:00:00.000000,DAOD,FTAG,mc16_13TeV,88
2022-01-17 00:00:00.000000,AOD,,mc15_14TeV,36
2022-01-17 00:00:00.000000,DAOD,STDM,mc16_13TeV,707
2022-01-17 00:00:00.000000,DAOD,MUON,mc16_13TeV,240
2022-01-17 00:00:00.000000,AOD,,data15_5TeV,1
2022-01-17 00:00:00.000000,DAOD,EXOT,data16_13TeV,21
2022-01-17 00:00:00.000000,DAOD,BPHY,data15_13TeV,109
2022-01-17 00:00:00.000000,DAOD,JETM,data17_13TeV,44
2022-01-17 00:00:00.000000,DAOD,HDBS,data15_13TeV,1
2022-01-17 00:00:00.000000,DAOD,HIGGD,data17_13TeV,598
2022-01-17 00:00:00.000000,DAOD,PHYSVAL,mc16_13TeV,2
2022-01-17 00:00:00.000000,EVNT,,mc16_13TeV,82
2022-01-17 00:00:00.000000,AOD,,data18_hi,2
2022-01-17 00:00:00.000000,DAOD,IDTIDE,data16_13TeV,31
2022-01-17 00:00:00.000000,DAOD,HDBS,data18_13TeV,15
2022-01-17 00:00:00.000000,DAOD,EXOT,data15_13TeV,14
2022-01-17 00:00:00.000000,DAOD,BPHY,data16_13TeV,16
2022-01-17 00:00:00.000000,DAOD,SUSY,data16_13TeV,1
2022-01-17 00:00:00.000000,,,data18_13TeV,18
2022-01-17 00:00:00.000000,DAOD,TOPQ,data18_13TeV,3
2022-01-17 00:00:00.000000,DAOD,TAUP,mc16_13TeV,2
2022-01-17 00:00:00.000000,DAOD,EGAM,data17_13TeV,2
2022-01-17 00:00:00.000000,AOD,,data15_13TeV,55
2022-01-17 00:00:00.000000,DAOD,EXOT,data17_13TeV,18
2022-01-17 00:00:00.000000,DAOD,MUON,data15_13TeV,2
2022-01-17 00:00:00.000000,DAOD,EXOT,data18_13TeV,23
2022-01-17 00:00:00.000000,DAOD,JETM,mc16_13TeV,417
2022-01-17 00:00:00.000000,DAOD,MUON,data17_13TeV,24
2022-01-17 00:00:00.000000,DAOD,BPHY,data18_13TeV,14
2022-01-17 00:00:00.000000,DAOD,HIGGD,data16_13TeV,462
2022-01-17 00:00:00.000000,DAOD,TOPQ,data15_13TeV,7
2022-01-17 00:00:00.000000,DAOD,SUSY,data17_13TeV,2
2022-01-17 00:00:00.000000,DAOD,TCAL,data17_13TeV,186
2022-01-17 00:00:00.000000,DAOD,HDBS,data16_13TeV,1
2022-01-17 00:00:00.000000,DAOD,PHYS,mc16_13TeV,1197
2022-01-17 00:00:00.000000,DAOD,IDTIDE,data18_13TeV,163
2022-01-17 00:00:00.000000,DAOD,TOPQ,data16_13TeV,7
2022-01-17 00:00:00.000000,ESD,,mc16_13TeV,3
2022-01-17 00:00:00.000000,DAOD,TCAL,mc16_13TeV,1
2022-01-17 00:00:00.000000,DAOD,SUSY,mc16_13TeV,561
2022-01-17 00:00:00.000000,DAOD,HION,mc16_5TeV,1
2022-01-17 00:00:00.000000,DAOD,IDTIDE,data17_13TeV,43
2022-01-17 00:00:00.000000,DAOD,EGAM,mc20_13TeV,9
2022-01-17 00:00:00.000000,DAOD,SUSY,data18_13TeV,2
2022-01-17 00:00:00.000000,AOD,,mc20_13TeV,12
2022-01-17 00:00:00.000000,DAOD,TAUP,data16_13TeV,1
2022-01-17 00:00:00.000000,,,data17_13TeV,6
2022-01-17 00:00:00.000000,DAOD,TAUP,data15_13TeV,6
2022-01-17 00:00:00.000000,DAOD,STDM,data16_13TeV,152
2022-01-17 00:00:00.000000,DAOD,EGAM,data15_13TeV,1
2022-01-17 00:00:00.000000,DAOD,HIGGD,data15_13TeV,319
2022-01-17 00:00:00.000000,EVNT,,mc15_valid,3
2022-01-17 00:00:00.000000,AOD,,data16_13TeV,28
2022-01-17 00:00:00.000000,DAOD,PHYSVAL,mc20_13TeV,6
2022-01-17 00:00:00.000000,AOD,,data17_13TeV,7
2022-01-17 00:00:00.000000,DAOD,HIGGD,data18_13TeV,818
2022-01-17 00:00:00.000000,HITS,,mc16_13TeV,5
2022-01-17 00:00:00.000000,DAOD,PHYS,data16_13TeV,38
2022-01-17 00:00:00.000000,DAOD,JETM,data18_13TeV,48
2022-01-17 00:00:00.000000,AOD,,mc16_13TeV,128
2022-01-17 00:00:00.000000,DAOD,STDM,data17_13TeV,25
2022-01-17 00:00:00.000000,DAOD,EGAM,data16_13TeV,2
2022-01-17 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,1635
2022-01-17 00:00:00.000000,DAOD,STDM,data18_13TeV,44
2022-01-17 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,1816
2022-01-17 00:00:00.000000,DAOD,HDBS,mc16_13TeV,39
2022-01-17 00:00:00.000000,DAOD,MUON,data16_13TeV,6
2022-01-17 00:00:00.000000,DAOD,EGAM,data18_13TeV,131
2022-01-17 00:00:00.000000,DAOD,EGAM,mc16_13TeV,1
2022-01-17 00:00:00.000000,DAOD,HDBS,data17_13TeV,1
2022-01-17 00:00:00.000000,DAOD,PHYS,mc20_13TeV,112
2022-01-17 00:00:00.000000,DAOD,BPHY,mc16_13TeV,68
2022-01-17 00:00:00.000000,DAOD,JETM,data16_13TeV,97
2022-01-17 00:00:00.000000,DAOD,PHYS,data15_13TeV,19
2022-01-17 00:00:00.000000,AOD,,mc15_13TeV,2
2022-01-17 00:00:00.000000,AOD,,data18_13TeV,50
2022-01-17 00:00:00.000000,DAOD,TOPQ,data17_13TeV,4
2022-01-17 00:00:00.000000,DAOD,JETM,data15_13TeV,59
2022-01-24 00:00:00.000000,DAOD,JETM,data17_13TeV,8
2022-01-24 00:00:00.000000,DAOD,HIGGD,data16_13TeV,155
2022-01-24 00:00:00.000000,AOD,,data18_hi,3
2022-01-24 00:00:00.000000,DAOD,HION,mc16_5TeV,4
2022-01-24 00:00:00.000000,,,data18_13TeV,59
2022-01-24 00:00:00.000000,DAOD,EGAM,data17_13TeV,1
2022-01-24 00:00:00.000000,DAOD,BPHY,data15_13TeV,4
2022-01-24 00:00:00.000000,DAOD,BPHY,data17_13TeV,5
2022-01-24 00:00:00.000000,AOD,,mc15_13TeV,6
2022-01-24 00:00:00.000000,DAOD,RPVLL,data16_13TeV,1
2022-01-24 00:00:00.000000,AOD,,mc15_14TeV,30
2022-01-24 00:00:00.000000,AOD,,data15_13TeV,12
2022-01-24 00:00:00.000000,DAOD,EGAM,data18_13TeV,197
2022-01-24 00:00:00.000000,DAOD,PHYS,data18_13TeV,869
2022-01-24 00:00:00.000000,DAOD,HIGGD,data18_13TeV,333
2022-01-24 00:00:00.000000,,,data16_13TeV,1
2022-01-24 00:00:00.000000,DAOD,JETM,data18_13TeV,5
2022-01-24 00:00:00.000000,DAOD,JETM,data15_13TeV,6
2022-01-24 00:00:00.000000,DAOD,EXOT,data17_13TeV,123
2022-01-24 00:00:00.000000,,,data15_13TeV,3
2022-01-24 00:00:00.000000,DAOD,EGAM,mc16_13TeV,1
2022-01-24 00:00:00.000000,DAOD,STDM,data17_13TeV,25
2022-01-24 00:00:00.000000,DAOD,STDM,mc16_13TeV,683
2022-01-24 00:00:00.000000,AOD,,mc16_13TeV,65
2022-01-24 00:00:00.000000,HITS,,mc16_13TeV,1
2022-01-24 00:00:00.000000,DAOD,MUON,data17_13TeV,10
2022-01-24 00:00:00.000000,DAOD,SUSY,data16_13TeV,1
2022-01-24 00:00:00.000000,EVNT,,mc16_13TeV,72
2022-01-24 00:00:00.000000,DAOD,PHYSVAL,mc20_13TeV,10
2022-01-24 00:00:00.000000,DAOD,TAUP,data17_13TeV,16
2022-01-24 00:00:00.000000,DAOD,TOPQ,data18_13TeV,5
2022-01-24 00:00:00.000000,DAOD,TOPQ,data16_13TeV,4
2022-01-24 00:00:00.000000,DAOD,JETM,data16_13TeV,10
2022-01-24 00:00:00.000000,DAOD,BPHY,data16_13TeV,5
2022-01-24 00:00:00.000000,DAOD,STDM,data16_13TeV,42
2022-01-24 00:00:00.000000,ESD,,mc16_13TeV,4
2022-01-24 00:00:00.000000,AOD,,data18_13TeV,56
2022-01-24 00:00:00.000000,DAOD,SUSY,mc16_13TeV,725
2022-01-24 00:00:00.000000,DAOD,MUON,data18_13TeV,9
2022-01-24 00:00:00.000000,DAOD,TOPQ,data17_13TeV,4
2022-01-24 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,2063
2022-01-24 00:00:00.000000,DAOD,JETM,mc16_13TeV,147
2022-01-24 00:00:00.000000,DAOD,PHYS,data15_13TeV,19
2022-01-24 00:00:00.000000,DAOD,PHYS,data17_13TeV,17
2022-01-24 00:00:00.000000,AOD,,mc20_13TeV,12
2022-01-24 00:00:00.000000,DAOD,STDM,data18_13TeV,40
2022-01-24 00:00:00.000000,DAOD,SUSY,data18_13TeV,231
2022-01-24 00:00:00.000000,DAOD,EXOT,mc16_13TeV,1537
2022-01-24 00:00:00.000000,DAOD,HIGGD,data15_13TeV,111
2022-01-24 00:00:00.000000,,,data17_13TeV,10
2022-01-24 00:00:00.000000,AOD,,mc16_pPb8TeV,2
2022-01-24 00:00:00.000000,DAOD,TOPQ,data15_13TeV,2
2022-01-24 00:00:00.000000,DAOD,TAUP,data18_13TeV,20
2022-01-24 00:00:00.000000,DAOD,EGAM,data15_13TeV,2
2022-01-24 00:00:00.000000,DAOD,HDBS,data18_13TeV,1
2022-01-24 00:00:00.000000,DAOD,EXOT,data18_13TeV,29
2022-01-24 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,4383
2022-01-24 00:00:00.000000,DAOD,EGAM,data16_13TeV,2
2022-01-24 00:00:00.000000,DAOD,MUON,data15_13TeV,3
2022-01-24 00:00:00.000000,DAOD,STDM,data15_13TeV,29
2022-01-24 00:00:00.000000,DAOD,IDTIDE,data16_13TeV,2
2022-01-24 00:00:00.000000,DAOD,TAUP,data15_13TeV,12
2022-01-24 00:00:00.000000,AOD,,data16_13TeV,98
2022-01-24 00:00:00.000000,DAOD,TAUP,mc16_13TeV,32
2022-01-24 00:00:00.000000,AOD,,data17_13TeV,9
2022-01-24 00:00:00.000000,EVNT,,mc15_13TeV,40
2022-01-24 00:00:00.000000,DAOD,MUON,data16_13TeV,11
2022-01-24 00:00:00.000000,DAOD,BPHY,data18_13TeV,4
2022-01-24 00:00:00.000000,DAOD,HIGGD,data17_13TeV,231
2022-01-24 00:00:00.000000,TXT,,mc15_13TeV,6
2022-01-24 00:00:00.000000,DAOD,MUON,data16_hip8TeV,2
2022-01-24 00:00:00.000000,DAOD,IDTIDE,data15_13TeV,1
2022-01-24 00:00:00.000000,DAOD,BPHY,mc16_13TeV,459
2022-01-24 00:00:00.000000,DAOD,RPVLL,mc16_13TeV,4
2022-01-24 00:00:00.000000,DAOD,PHYS,mc16_13TeV,1561
2022-01-24 00:00:00.000000,RDO,,mc16_13TeV,3
2022-01-24 00:00:00.000000,DAOD,EXOT,data16_13TeV,23
2022-01-24 00:00:00.000000,DAOD,ZMUMU,data16_13TeV,1
2022-01-24 00:00:00.000000,DAOD,EXOT,data15_13TeV,18
2022-01-24 00:00:00.000000,AOD,,data15_hi,1
2022-01-24 00:00:00.000000,DAOD,TAUP,data16_13TeV,20
2022-01-24 00:00:00.000000,DAOD,MUON,mc16_13TeV,56
2022-01-24 00:00:00.000000,DAOD,HDBS,mc16_13TeV,7
2022-01-24 00:00:00.000000,DAOD,FTAG,mc16_13TeV,34
2022-01-24 00:00:00.000000,AOD,,mc16_5TeV,34
2022-01-24 00:00:00.000000,DAOD,EGAM,mc20_13TeV,11
2022-01-24 00:00:00.000000,DAOD,PHYS,mc20_13TeV,145
2022-01-24 00:00:00.000000,DAOD,PHYS,data16_13TeV,14
2022-01-24 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,536
2022-01-31 00:00:00.000000,AOD,,data18_hi,2
2022-01-31 00:00:00.000000,DAOD,HION,data18_hi,2
2022-01-31 00:00:00.000000,DAOD,JETM,data15_13TeV,11
2022-01-31 00:00:00.000000,,,data18_13TeV,40
2022-01-31 00:00:00.000000,DAOD,BPHY,mc16_13TeV,361
2022-01-31 00:00:00.000000,DAOD,JETM,data16_13TeV,22
2022-01-31 00:00:00.000000,DAOD,ZMUMU,data16_13TeV,1
2022-01-31 00:00:00.000000,DAOD,EGAM,mc20_13TeV,25
2022-01-31 00:00:00.000000,DAOD,TOPQ,data15_13TeV,1
2022-01-31 00:00:00.000000,DAOD,PHYS,data15_13TeV,34
2022-01-31 00:00:00.000000,AOD,,data18_13TeV,10
2022-01-31 00:00:00.000000,DAOD,MUON,mc16_13TeV,377
2022-01-31 00:00:00.000000,DAOD,MUON,data17_13TeV,47
2022-01-31 00:00:00.000000,DAOD,HIGGD,data15_13TeV,3
2022-01-31 00:00:00.000000,DAOD,EXOT,data15_13TeV,78
2022-01-31 00:00:00.000000,AOD,,data21_900GeV,1
2022-01-31 00:00:00.000000,AOD,,data16_13TeV,21
2022-01-31 00:00:00.000000,DAOD,EXOT,data16_13TeV,101
2022-01-31 00:00:00.000000,DAOD,TOPQ,mc16_13TeV,1374
2022-01-31 00:00:00.000000,DAOD,HIGGD,data17_13TeV,14
2022-01-31 00:00:00.000000,DAOD,HIGGD,mc16_13TeV,2354
2022-01-31 00:00:00.000000,DAOD,EXOT,mc16_13TeV,1983
2022-01-31 00:00:00.000000,DAOD,EGAM,mc16_13TeV,6
2022-01-31 00:00:00.000000,HITS,,mc16_13TeV,7
2022-01-31 00:00:00.000000,AOD,,mc20_13TeV,16
2022-01-31 00:00:00.000000,AOD,,data17_5TeV,1
2022-01-31 00:00:00.000000,,,data17_13TeV,29
2022-01-31 00:00:00.000000,AOD,,mc16_5TeV,62
2022-01-31 00:00:00.000000,RDO,,mc16_13TeV,5
2022-01-31 00:00:00.000000,DAOD,BPHY,data16_13TeV,33
2022-01-31 00:00:00.000000,DAOD,TCAL,data18_13TeV,192
2022-01-31 00:00:00.000000,DAOD,FTAG,mc16_13TeV,66
2022-01-31 00:00:00.000000,DAOD,STDM,mc16_13TeV,483
2022-01-31 00:00:00.000000,DAOD,STDM,data16_13TeV,179
2022-01-31 00:00:00.000000,DAOD,TRUTH,mc15_13TeV,78
2022-01-31 00:00:00.000000,DAOD,JETM,data18_13TeV,196
2022-01-31 00:00:00.000000,DAOD,IDTIDE,data17_13TeV,24
2022-01-31 00:00:00.000000,DAOD,RPVLL,data16_13TeV,3
2022-01-31 00:00:00.000000,DAOD,IDTIDE,data16_13TeV,19
2022-01-31 00:00:00.000000,DAOD,HIGGD,data18_13TeV,11
2022-01-31 00:00:00.000000,DAOD,IDTIDE,data18_13TeV,163
2022-01-31 00:00:00.000000,DAOD,SUSY,data18_13TeV,2
2022-01-31 00:00:00.000000,DAOD,RPVLL,mc16_13TeV,1
2022-01-31 00:00:00.000000,DAOD,JETM,data17_13TeV,25
2022-01-31 00:00:00.000000,DAOD,TOPQ,data17_13TeV,2
2022-01-31 00:00:00.000000,DAOD,PHYS,data17_13TeV,32
2022-01-31 00:00:00.000000,DAOD,STDM,data15_13TeV,82
2022-01-31 00:00:00.000000,AOD,,mc15_14TeV,41
2022-01-31 00:00:00.000000,DAOD,PHYSVAL,mc20_13TeV,4
2022-01-31 00:00:00.000000,DAOD,PHYS,mc16_13TeV,1039
2022-01-31 00:00:00.000000,DAOD,MUON,data18_13TeV,47
2022-01-31 00:00:00.000000,DAOD,MUON,data16_13TeV,16
2022-01-31 00:00:00.000000,DAOD,TRUTH,mc15_7TeV,5
2022-01-31 00:00:00.000000,DAOD,PHYS,data18_13TeV,649
2022-01-31 00:00:00.000000,DAOD,SUSY,data16_13TeV,1
2022-01-31 00:00:00.000000,DAOD,TOPQ,data16_13TeV,2
2022-01-31 00:00:00.000000,DAOD,TOPQ,data18_13TeV,1
2022-01-31 00:00:00.000000,DAOD,HIGGD,data16_13TeV,26
2022-01-31 00:00:00.000000,DAOD,BPHY,data15_13TeV,5
2022-01-31 00:00:00.000000,AOD,,data15_13TeV,4
2022-01-31 00:00:00.000000,DAOD,FTAG,data15_13TeV,1
2022-01-31 00:00:00.000000,DAOD,TCAL,mc16_13TeV,31
2022-01-31 00:00:00.000000,TXT,,mc15_13TeV,6
2022-01-31 00:00:00.000000,DAOD,STDM,data18_13TeV,414
2022-01-31 00:00:00.000000,DAOD,SUSY,mc16_13TeV,325
2022-01-31 00:00:00.000000,DAOD,MUON,data15_13TeV,11
2022-01-31 00:00:00.000000,HITS,,mc16_5TeV,2
2022-01-31 00:00:00.000000,DAOD,EXOT,data17_13TeV,87
2022-01-31 00:00:00.000000,EVNT,,mc15_13TeV,25
2022-01-31 00:00:00.000000,DAOD,STDM,data17_13TeV,25
2022-01-31 00:00:00.000000,DAOD,JETM,mc16_13TeV,307
2022-01-31 00:00:00.000000,DAOD,PHYS,mc20_13TeV,110
2022-01-31 00:00:00.000000,EVNT,,mc16_13TeV,90
2022-01-31 00:00:00.000000,AOD,,data17_13TeV,5
2022-01-31 00:00:00.000000,AOD,,mc16_13TeV,168
2022-01-31 00:00:00.000000,DAOD,EGAM,data18_13TeV,8
2022-01-31 00:00:00.000000,DAOD,BPHY,data17_13TeV,33
2022-01-31 00:00:00.000000,DAOD,TAUP,mc16_13TeV,41
2022-01-31 00:00:00.000000,DAOD,PHYS,data16_13TeV,48
2022-01-31 00:00:00.000000,DAOD,BPHY,data18_13TeV,45
2022-01-31 00:00:00.000000,DAOD,EXOT,data18_13TeV,130
2022-02-07 00:00:00.000000,DAOD,HIGGD,data15_13TeV,320
2022-02-07 00:00:00.000000,DAOD,TOPQ,data18_13TeV,4
2022-02-07 00:00:00.000000,DAOD,HIGGD,data16_13TeV,519
2022-02-07 00:00:00.000000,DAOD,PHYS,data18_13TeV,360
2022-02-07 00:00:00.000000,DAOD,JETM,data17_13TeV,12
